"2020-12-11","CJ 비비고 왕교자(910g)","7873.2108"
"2020-12-11","고향만두","4118.9053"
"2020-12-11","동원 개성 왕만두","7098.9600"
"2020-12-11","생야채돼지고기물만두(400g*2봉)","6218.1675"
"2020-12-11","CJ 100% 국산 햇당면(400g)","6184.7048"
"2020-12-11","옛날당면","5785.2354"
"2020-12-11","고소한국산콩두부(부침용)(대상)","3129.0625"
"2020-12-11","풀무원 국산콩두부(찌개용)(380g)","2926.7380"
"2020-12-11","행복한콩 노릇하게잘구워지는 부침두부","1388.9648"
"2020-12-11","행복한콩 양념이잘배는 찌개두부","1305.8346"
"2020-12-11","CJ 참쌀떡국떡(1kg)","3390.5643"
"2020-12-11","생가득 우리쌀 떡국떡(700g)","6109.4281"
"2020-12-11","오뚜기 우리쌀 떡국떡(600g)","4501.4286"
"2020-12-11","삼양라면 5개입","2873.5932"
"2020-12-11","신라면 5개입","3420.5671"
"2020-12-11","진라면(순한맛) 5개입","2846.7442"
"2020-12-11","오뚜기 찹쌀 왕만두피(300g)","1276.6096"
